7, 12, 14, 16, 18, 19, 20, 21, 22, 24, 25, 42, 44, 45, 46, 52, 60, 62, 67, 68
3, 5, 10, 14, 18, 25, 27, 31, 32, 34, 35, 37, 39, 43, 48, 54, 61, 63, 65, 69
11, 13, 17, 19, 21, 22, 24, 25, 27, 29, 30, 34, 39, 40, 42, 48, 52, 57, 58, 60
3, 4, 9, 16, 18, 19, 20, 25, 28, 31, 34, 38, 39, 41, 45, 46, 47, 51, 63, 68
2, 5, 7, 9, 23, 25, 26, 35, 37, 38, 39, 43, 46, 56, 62, 63, 65, 66, 68, 70
3, 7, 13, 20, 21, 37, 39, 41, 42, 43, 45, 46, 50, 53, 56, 57, 64, 67, 68, 69
1, 6, 8, 13, 14, 19, 22, 23, 35, 36, 39, 41, 45, 46, 47, 52, 53, 57, 68, 69
1, 5, 16, 19, 23, 27, 28, 30, 33, 38, 39, 43, 44, 48, 49, 53, 56, 64, 67, 68
1, 3, 4, 13, 15, 16, 19, 21, 25, 26, 27, 33, 35, 36, 41, 45, 52, 56, 61, 62
1, 4, 5, 12, 13, 14, 15, 20, 23, 24, 27, 36, 38, 42, 44, 46, 53, 55, 57, 69
1, 3, 5, 12, 15, 16, 17, 18, 20, 23, 26, 28, 29, 30, 45, 52, 58, 60, 61, 68
1, 3, 4, 7, 8, 11, 16, 17, 20, 22, 25, 29, 30, 39, 43, 44, 52, 55, 57, 60
1, 3, 4, 7, 10, 14, 16, 29, 34, 39, 41, 43, 44, 47, 52, 53, 54, 60, 61, 67
3, 12, 17, 20, 26, 27, 29, 31, 36, 37, 42, 45, 46, 48, 52, 57, 59, 60, 69, 70
1, 8, 9, 16, 20, 23, 25, 26, 28, 29, 31, 33, 37, 39, 44, 47, 51, 56, 58, 59
6, 7, 17, 18, 19, 20, 21, 23, 28, 29, 30, 31, 34, 40, 42, 57, 60, 66, 67, 68
5, 10, 12, 15, 21, 25, 28, 32, 39, 42, 47, 50, 51, 53, 54, 58, 59, 64, 65, 70
1, 6, 16, 23, 33, 35, 37, 38, 41, 43, 46, 47, 53, 55, 56, 58, 59, 60, 63, 66
2, 9, 12, 17, 21, 23, 24, 27, 31, 33, 40, 41, 42, 43, 49, 54, 63, 66, 67, 69
3, 6, 7, 8, 11, 17, 29, 30, 32, 33, 35, 41, 44, 55, 57, 59, 65, 66, 67, 70
3, 5, 8, 10, 12, 13, 15, 20, 21, 26, 30, 36, 37, 39, 52, 54, 55, 58, 59, 65
3, 5, 14, 17, 18, 24, 28, 32, 36, 38, 39, 42, 53, 56, 58, 59, 60, 62, 65, 69
2, 3, 4, 8, 10, 14, 16, 18, 19, 35, 37, 44, 45, 46, 51, 57, 58, 61, 67, 69
10, 17, 18, 19, 30, 32, 34, 45, 47, 50, 51, 57, 58, 60, 63, 65, 67, 68, 69, 70
1, 3, 8, 10, 19, 23, 26, 29, 32, 33, 38, 39, 40, 41, 45, 50, 55, 63, 67, 68
2, 4, 8, 10, 14, 16, 18, 19, 21, 23, 26, 27, 28, 38, 41, 42, 50, 57, 60, 66
2, 3, 7, 10, 18, 19, 21, 26, 28, 29, 34, 35, 36, 37, 40, 43, 51, 53, 55, 63
1, 4, 12, 16, 19, 22, 24, 27, 28, 32, 34, 39, 44, 45, 46, 47, 56, 65, 66, 70
1, 13, 15, 17, 20, 22, 30, 36, 37, 45, 47, 48, 55, 56, 57, 58, 59, 60, 63, 64
3, 11, 12, 20, 25, 27, 31, 34, 37, 42, 43, 44, 46, 47, 48, 50, 51, 52, 61, 70
5, 8, 9, 11, 16, 23, 26, 27, 28, 32, 35, 36, 39, 45, 47, 49, 50, 53, 62, 70
1, 4, 9, 16, 18, 21, 27, 28, 31, 35, 37, 39, 45, 52, 55, 59, 61, 62, 64, 68
1, 6, 9, 11, 16, 18, 21, 24, 27, 28, 29, 34, 35, 39, 40, 52, 58, 68, 69, 70
3, 5, 6, 8, 12, 19, 22, 23, 24, 32, 33, 34, 40, 42, 43, 44, 46, 54, 63, 69
1, 3, 7, 9, 12, 18, 21, 26, 27, 28, 31, 33, 48, 53, 56, 57, 58, 65, 69, 70
1, 2, 3, 4, 6, 11, 12, 13, 19, 21, 28, 30, 37, 40, 50, 51, 53, 56, 65, 69
3, 4, 8, 10, 12, 16, 17, 18, 22, 24, 25, 30, 31, 33, 47, 51, 54, 58, 62, 64
1, 2, 5, 11, 16, 17, 20, 22, 26, 27, 30, 31, 34, 40, 42, 49, 55, 63, 64, 66
1, 6, 9, 11, 12, 15, 20, 21, 23, 26, 28, 31, 39, 42, 54, 56, 57, 64, 65, 66
1, 7, 8, 11, 13, 17, 25, 27, 28, 33, 34, 36, 41, 44, 45, 51, 53, 55, 60, 69
3, 6, 9, 10, 12, 17, 20, 21, 28, 37, 39, 44, 45, 49, 52, 54, 55, 60, 64, 70
2, 3, 4, 9, 10, 20, 23, 25, 30, 32, 36, 37, 38, 39, 42, 54, 55, 57, 61, 68
2, 8, 9, 11, 14, 16, 17, 18, 25, 27, 29, 31, 32, 37, 39, 41, 54, 56, 64, 70
4, 6, 13, 15, 17, 20, 25, 31, 37, 39, 40, 41, 44, 46, 47, 50, 56, 62, 68, 69
3, 5, 7, 9, 17, 25, 33, 34, 35, 38, 44, 47, 52, 53, 55, 57, 59, 62, 64, 67
1, 2, 4, 6, 11, 15, 17, 24, 26, 30, 31, 35, 42, 47, 52, 53, 57, 58, 68, 69
2, 5, 8, 12, 17, 19, 20, 22, 26, 27, 28, 34, 37, 41, 43, 44, 45, 59, 61, 65
1, 13, 20, 26, 28, 32, 34, 36, 37, 40, 41, 42, 49, 50, 54, 60, 61, 64, 65, 68
6, 13, 19, 21, 22, 23, 25, 30, 33, 36, 42, 47, 48, 50, 53, 61, 63, 64, 67, 69
1, 5, 6, 9, 14, 21, 26, 28, 36, 39, 40, 43, 44, 53, 57, 58, 63, 67, 68, 70
1, 2, 6, 8, 10, 11, 12, 13, 15, 18, 24, 31, 37, 39, 57, 58, 62, 66, 67, 68
4, 13, 21, 24, 32, 33, 34, 41, 42, 47, 48, 50, 53, 54, 55, 57, 58, 61, 62, 70
4, 6, 8, 16, 25, 28, 29, 36, 42, 44, 45, 46, 52, 53, 55, 57, 59, 66, 67, 68
4, 5, 6, 10, 19, 22, 29, 31, 34, 38, 39, 40, 42, 43, 45, 49, 52, 58, 61, 70
3, 5, 9, 13, 17, 23, 28, 29, 34, 37, 42, 44, 47, 48, 49, 50, 52, 54, 62, 69
4, 5, 10, 11, 12, 24, 25, 31, 38, 42, 47, 51, 53, 54, 61, 62, 63, 64, 65, 67
4, 8, 14, 16, 18, 25, 28, 31, 33, 37, 38, 44, 46, 55, 58, 60, 61, 64, 65, 66
1, 3, 5, 7, 8, 16, 20, 28, 30, 31, 32, 33, 38, 39, 47, 48, 58, 61, 64, 65
4, 8, 12, 14, 25, 29, 32, 33, 36, 37, 38, 39, 41, 42, 48, 49, 56, 65, 66, 67
9, 10, 11, 16, 18, 23, 25, 26, 32, 33, 40, 48, 49, 51, 55, 57, 59, 61, 62, 66
4, 5, 6, 7, 14, 19, 22, 25, 30, 34, 36, 40, 43, 44, 46, 47, 58, 59, 63, 68
1, 3, 4, 9, 11, 14, 15, 18, 25, 34, 44, 47, 48, 51, 56, 58, 63, 64, 67, 70
4, 15, 17, 21, 23, 28, 29, 32, 33, 35, 38, 51, 52, 53, 54, 57, 58, 62, 63, 70
2, 12, 13, 17, 22, 28, 34, 38, 39, 44, 47, 57, 59, 60, 61, 62, 65, 66, 69, 70
3, 6, 14, 16, 17, 18, 26, 28, 30, 32, 35, 37, 42, 47, 50, 54, 55, 60, 66, 68
3, 7, 13, 17, 22, 35, 36, 40, 41, 42, 47, 50, 51, 52, 53, 54, 58, 61, 64, 68
3, 7, 11, 15, 16, 25, 26, 28, 31, 32, 33, 34, 42, 51, 52, 55, 57, 59, 61, 63
7, 9, 10, 14, 17, 19, 22, 25, 37, 40, 42, 46, 47, 49, 50, 58, 59, 62, 66, 68
1, 2, 3, 9, 11, 12, 14, 19, 27, 28, 31, 37, 39, 41, 45, 48, 49, 54, 62, 69
2, 7, 16, 17, 18, 19, 20, 24, 33, 34, 35, 37, 39, 44, 46, 49, 58, 62, 64, 69
2, 3, 4, 7, 11, 13, 14, 20, 22, 23, 28, 29, 34, 39, 40, 46, 49, 54, 66, 69
3, 9, 19, 20, 22, 28, 31, 34, 36, 38, 41, 48, 50, 51, 60, 61, 63, 65, 68, 69
3, 4, 5, 6, 15, 16, 17, 20, 21, 26, 28, 29, 38, 40, 44, 50, 55, 62, 65, 69
10, 11, 12, 22, 24, 26, 28, 35, 37, 40, 42, 48, 50, 53, 54, 55, 56, 58, 60, 69
1, 6, 11, 15, 16, 21, 26, 27, 32, 33, 38, 44, 47, 49, 52, 54, 58, 60, 66, 70
7, 8, 9, 11, 12, 17, 22, 29, 30, 32, 40, 42, 43, 45, 46, 48, 50, 58, 59, 62
11, 13, 15, 16, 17, 19, 23, 28, 29, 30, 36, 37, 41, 42, 47, 51, 54, 58, 68, 69
2, 4, 6, 10, 12, 13, 15, 16, 17, 21, 22, 31, 41, 50, 51, 53, 55, 63, 66, 70
11, 14, 16, 17, 23, 24, 29, 33, 34, 35, 50, 53, 55, 57, 59, 61, 62, 64, 67, 69
2, 6, 7, 12, 13, 17, 18, 22, 26, 30, 32, 33, 39, 43, 44, 48, 52, 53, 56, 70
2, 6, 7, 12, 13, 19, 20, 22, 24, 25, 27, 33, 35, 43, 44, 47, 49, 52, 65, 66
4, 11, 15, 18, 19, 22, 27, 34, 35, 48, 50, 52, 55, 57, 59, 62, 65, 67, 69, 70
1, 5, 11, 15, 16, 18, 22, 24, 32, 34, 35, 36, 37, 45, 47, 55, 58, 60, 62, 64
2, 5, 7, 8, 14, 25, 27, 28, 30, 34, 40, 42, 45, 46, 52, 61, 64, 65, 69, 70
2, 5, 6, 8, 11, 12, 14, 20, 28, 33, 36, 37, 44, 45, 46, 49, 51, 52, 67, 69
2, 5, 7, 9, 14, 16, 17, 21, 26, 27, 31, 39, 41, 44, 45, 51, 52, 56, 63, 65
8, 11, 13, 14, 17, 25, 27, 28, 33, 36, 40, 42, 43, 47, 60, 61, 62, 64, 66, 68
5, 8, 10, 11, 23, 28, 29, 31, 36, 38, 40, 41, 43, 47, 52, 58, 62, 67, 68, 70
1, 5, 7, 12, 13, 15, 18, 26, 30, 31, 34, 35, 43, 44, 50, 52, 53, 55, 59, 68
4, 5, 7, 13, 16, 18, 22, 23, 26, 28, 29, 32, 34, 35, 36, 47, 52, 60, 61, 70
1, 4, 7, 13, 21, 23, 25, 33, 39, 40, 41, 44, 49, 50, 52, 55, 58, 63, 67, 70
1, 10, 12, 14, 16, 18, 21, 22, 24, 25, 31, 35, 38, 46, 49, 51, 54, 65, 67, 68
6, 9, 10, 12, 14, 20, 22, 24, 27, 31, 35, 39, 42, 49, 51, 55, 58, 60, 64, 68
9, 12, 15, 17, 18, 22, 23, 24, 29, 34, 36, 39, 41, 43, 52, 56, 57, 63, 64, 69
1, 4, 5, 10, 15, 18, 22, 25, 28, 30, 33, 42, 43, 46, 47, 54, 55, 56, 60, 68
1, 2, 3, 5, 17, 23, 24, 28, 30, 31, 32, 33, 38, 39, 47, 50, 58, 61, 63, 65
6, 7, 15, 24, 26, 28, 29, 32, 34, 37, 40, 42, 49, 54, 59, 64, 65, 66, 67, 68
7, 10, 12, 13, 19, 22, 27, 28, 29, 30, 31, 32, 34, 38, 42, 47, 56, 58, 60, 62
10, 14, 18, 24, 28, 29, 30, 36, 39, 42, 43, 45, 51, 52, 54, 57, 58, 60, 61, 70
1, 7, 8, 11, 12, 14, 16, 20, 21, 23, 24, 30, 38, 53, 56, 59, 61, 62, 67, 69
2, 4, 7, 12, 26, 27, 29, 31, 35, 36, 43, 47, 51, 55, 56, 57, 62, 64, 65, 67
1, 5, 6, 12, 20, 26, 30, 34, 36, 40, 41, 42, 44, 45, 46, 47, 48, 64, 65, 69
4, 5, 6, 7, 12, 18, 22, 23, 26, 32, 34, 39, 40, 42, 46, 49, 51, 60, 63, 66
4, 6, 8, 10, 15, 16, 22, 23, 25, 26, 28, 31, 35, 38, 39, 54, 56, 60, 63, 64
1, 2, 7, 11, 12, 16, 17, 18, 26, 29, 34, 42, 44, 49, 50, 54, 55, 56, 61, 67
3, 4, 6, 13, 18, 20, 27, 31, 34, 39, 47, 53, 57, 59, 61, 62, 66, 67, 69, 70
1, 4, 6, 9, 11, 14, 16, 20, 23, 26, 30, 39, 40, 42, 43, 48, 53, 60, 68, 70
1, 2, 7, 8, 12, 16, 24, 28, 30, 32, 33, 36, 37, 43, 44, 45, 53, 54, 61, 62
1, 2, 6, 15, 21, 22, 25, 26, 27, 29, 32, 42, 44, 48, 50, 62, 64, 66, 68, 70
2, 5, 6, 9, 17, 19, 22, 23, 26, 32, 37, 39, 40, 41, 49, 51, 54, 62, 63, 64
2, 6, 10, 11, 12, 15, 16, 19, 21, 22, 24, 27, 37, 52, 53, 58, 59, 60, 67, 70
3, 7, 12, 13, 16, 21, 22, 23, 24, 25, 29, 34, 35, 42, 44, 46, 53, 55, 58, 67
1, 2, 6, 12, 22, 23, 28, 29, 30, 35, 37, 42, 45, 48, 50, 53, 54, 57, 60, 66
1, 5, 6, 15, 20, 21, 23, 27, 29, 31, 32, 35, 36, 40, 47, 52, 59, 61, 68, 70
2, 6, 16, 18, 20, 21, 22, 30, 31, 32, 37, 42, 45, 46, 51, 54, 56, 61, 65, 68
2, 14, 15, 17, 26, 27, 36, 37, 41, 49, 51, 53, 55, 58, 60, 61, 63, 64, 67, 69
3, 4, 17, 21, 25, 30, 37, 42, 46, 49, 51, 54, 55, 56, 59, 61, 62, 63, 65, 66
1, 11, 14, 20, 24, 27, 29, 35, 37, 39, 41, 43, 46, 49, 53, 57, 60, 61, 67, 68
13, 18, 19, 20, 28, 29, 30, 32, 36, 39, 49, 52, 53, 54, 57, 60, 62, 64, 65, 67
7, 8, 10, 12, 14, 15, 22, 23, 28, 29, 30, 35, 37, 39, 40, 43, 44, 45, 46, 50
8, 10, 11, 16, 18, 19, 20, 21, 24, 29, 31, 37, 40, 48, 50, 52, 57, 58, 69, 70
3, 4, 6, 8, 12, 13, 16, 17, 22, 24, 25, 32, 35, 41, 44, 46, 49, 51, 54, 57
6, 7, 10, 17, 21, 23, 27, 28, 31, 33, 35, 36, 41, 47, 55, 61, 64, 65, 67, 68
1, 2, 3, 4, 9, 15, 17, 24, 25, 29, 37, 39, 42, 43, 49, 52, 62, 65, 68, 70
3, 9, 12, 13, 14, 15, 16, 22, 26, 28, 30, 33, 34, 35, 38, 40, 41, 50, 52, 59
6, 11, 13, 16, 23, 24, 25, 37, 38, 42, 46, 48, 50, 51, 55, 58, 63, 64, 69, 70
1, 2, 7, 8, 18, 23, 25, 26, 28, 29, 33, 37, 50, 51, 53, 57, 59, 63, 66, 69
2, 7, 10, 11, 29, 31, 32, 36, 37, 41, 44, 45, 46, 50, 53, 55, 59, 62, 63, 64
4, 6, 7, 11, 17, 18, 29, 35, 47, 48, 51, 55, 57, 59, 61, 64, 65, 66, 67, 69
4, 7, 11, 14, 17, 18, 19, 25, 27, 29, 36, 39, 42, 43, 52, 56, 63, 64, 66, 67
2, 3, 11, 14, 17, 18, 20, 21, 27, 31, 33, 35, 36, 40, 45, 46, 48, 58, 64, 65
11, 13, 14, 16, 19, 21, 26, 31, 33, 36, 37, 38, 39, 40, 52, 56, 58, 60, 64, 67
5, 9, 14, 20, 21, 22, 23, 26, 27, 32, 40, 41, 42, 46, 48, 56, 63, 64, 65, 66
4, 10, 11, 15, 21, 22, 26, 27, 29, 31, 32, 35, 42, 46, 52, 54, 58, 59, 62, 67
5, 8, 9, 11, 13, 16, 23, 24, 27, 28, 29, 35, 36, 44, 45, 49, 64, 65, 69, 70
4, 5, 10, 12, 13, 17, 18, 20, 21, 24, 32, 34, 40, 42, 57, 58, 63, 65, 69, 70
2, 4, 6, 15, 18, 23, 27, 28, 30, 42, 43, 44, 48, 49, 52, 54, 59, 64, 66, 70
6, 7, 12, 18, 22, 23, 26, 35, 37, 41, 45, 47, 49, 51, 55, 59, 60, 61, 62, 66
2, 5, 8, 12, 14, 19, 20, 21, 23, 25, 26, 28, 29, 30, 33, 41, 48, 53, 69, 70
2, 7, 14, 20, 21, 24, 25, 27, 28, 29, 35, 36, 39, 53, 56, 58, 59, 64, 66, 69
2, 3, 7, 8, 12, 13, 15, 17, 19, 36, 37, 41, 45, 46, 49, 50, 52, 53, 63, 64
3, 5, 11, 13, 23, 24, 25, 27, 28, 31, 34, 43, 59, 60, 61, 64, 65, 67, 68, 69
2, 6, 7, 8, 10, 14, 18, 24, 27, 33, 39, 44, 51, 52, 54, 56, 66, 67, 69, 70
3, 7, 10, 19, 26, 30, 35, 39, 41, 46, 47, 52, 56, 57, 59, 60, 61, 62, 63, 67
2, 6, 11, 14, 15, 20, 21, 24, 32, 33, 37, 44, 50, 53, 55, 57, 59, 66, 67, 70
1, 4, 5, 6, 9, 11, 12, 19, 21, 23, 28, 30, 38, 39, 44, 46, 47, 52, 53, 70
1, 2, 5, 7, 11, 15, 18, 19, 20, 21, 29, 37, 44, 45, 51, 53, 57, 65, 66, 70
3, 4, 14, 15, 17, 20, 21, 26, 27, 28, 29, 31, 32, 42, 44, 47, 48, 55, 58, 66
5, 7, 13, 15, 20, 25, 27, 28, 29, 37, 39, 46, 47, 53, 54, 55, 58, 62, 65, 66
3, 10, 13, 14, 15, 17, 21, 24, 26, 28, 30, 31, 34, 38, 39, 49, 54, 63, 67, 70
6, 7, 10, 15, 17, 20, 24, 27, 31, 33, 36, 38, 42, 46, 58, 59, 63, 65, 69, 70
1, 9, 10, 11, 15, 20, 23, 24, 25, 26, 32, 34, 36, 38, 43, 48, 49, 50, 57, 59
4, 5, 16, 17, 20, 23, 27, 29, 31, 34, 40, 41, 43, 44, 49, 50, 55, 58, 59, 60
6, 11, 13, 17, 18, 19, 21, 24, 26, 32, 37, 41, 42, 48, 49, 52, 55, 59, 66, 69
2, 4, 11, 12, 19, 23, 28, 29, 31, 38, 43, 48, 51, 53, 57, 58, 60, 64, 65, 67
9, 11, 22, 26, 27, 32, 33, 35, 38, 39, 40, 42, 47, 49, 52, 55, 58, 60, 61, 70
1, 6, 11, 18, 21, 25, 32, 36, 37, 38, 39, 40, 46, 49, 50, 51, 57, 58, 66, 70
8, 11, 13, 16, 17, 20, 22, 25, 28, 33, 40, 41, 44, 45, 47, 49, 51, 57, 61, 64
4, 11, 12, 15, 24, 30, 32, 35, 37, 39, 41, 45, 49, 50, 52, 56, 62, 65, 69, 70
1, 3, 5, 6, 11, 12, 15, 25, 27, 31, 33, 39, 42, 45, 51, 53, 54, 62, 64, 65
1, 6, 17, 19, 23, 25, 26, 27, 29, 34, 40, 43, 46, 47, 52, 54, 55, 57, 66, 70
2, 6, 13, 15, 17, 21, 22, 25, 30, 31, 34, 40, 43, 51, 52, 55, 56, 58, 62, 65
1, 6, 7, 10, 11, 15, 21, 23, 27, 31, 33, 36, 40, 41, 46, 55, 60, 62, 66, 68
5, 19, 20, 28, 29, 31, 39, 40, 44, 45, 47, 48, 58, 60, 61, 62, 63, 64, 68, 69
4, 7, 8, 14, 29, 30, 34, 39, 42, 43, 44, 45, 47, 49, 55, 58, 64, 65, 66, 67
8, 10, 11, 13, 15, 17, 21, 24, 25, 33, 38, 41, 42, 45, 55, 59, 60, 64, 67, 69
5, 8, 9, 17, 19, 24, 25, 29, 34, 35, 41, 44, 47, 48, 49, 54, 60, 64, 66, 69
10, 15, 20, 24, 27, 30, 31, 32, 34, 36, 40, 50, 52, 53, 59, 62, 64, 66, 68, 70
4, 11, 13, 14, 17, 18, 20, 21, 22, 26, 36, 37, 39, 43, 51, 55, 56, 61, 66, 70
4, 13, 14, 15, 16, 19, 20, 21, 22, 27, 28, 34, 51, 54, 57, 59, 61, 65, 66, 68
2, 3, 4, 7, 8, 9, 10, 15, 16, 19, 22, 23, 33, 40, 43, 47, 50, 52, 58, 61
1, 3, 5, 6, 8, 9, 10, 13, 15, 23, 35, 38, 41, 45, 49, 53, 55, 61, 66, 70
1, 5, 10, 11, 13, 14, 24, 26, 27, 38, 40, 43, 45, 47, 49, 53, 58, 62, 65, 68
1, 4, 5, 11, 13, 22, 24, 38, 39, 41, 45, 47, 48, 55, 59, 61, 63, 65, 68, 69
2, 6, 7, 12, 14, 20, 21, 25, 26, 29, 39, 40, 42, 43, 44, 51, 56, 59, 63, 64
5, 20, 22, 23, 26, 27, 28, 29, 37, 43, 46, 50, 54, 58, 60, 62, 63, 64, 65, 68
2, 3, 5, 6, 9, 14, 16, 17, 23, 30, 31, 38, 45, 46, 52, 55, 56, 59, 60, 64
1, 4, 5, 7, 15, 17, 19, 20, 27, 28, 30, 34, 36, 43, 46, 50, 54, 60, 66, 67
7, 8, 10, 11, 12, 18, 29, 30, 31, 32, 35, 38, 43, 44, 45, 58, 60, 61, 63, 70
4, 5, 6, 11, 14, 15, 19, 21, 26, 35, 38, 41, 42, 44, 45, 49, 50, 59, 67, 70
4, 7, 9, 10, 17, 18, 21, 24, 28, 29, 30, 34, 37, 38, 39, 43, 48, 54, 61, 62
4, 6, 7, 11, 19, 20, 23, 24, 27, 31, 37, 44, 46, 47, 48, 50, 54, 56, 58, 60
2, 4, 6, 10, 13, 16, 18, 20, 21, 23, 27, 29, 36, 42, 45, 46, 51, 54, 62, 65
3, 4, 8, 14, 17, 18, 19, 20, 21, 22, 27, 28, 46, 49, 55, 58, 61, 62, 63, 66
5, 6, 12, 21, 29, 31, 33, 44, 45, 46, 48, 52, 54, 55, 56, 57, 60, 63, 64, 70
3, 5, 6, 7, 12, 15, 21, 23, 24, 25, 26, 29, 32, 41, 42, 46, 49, 57, 64, 66
1, 5, 8, 9, 17, 19, 27, 31, 32, 35, 39, 40, 46, 50, 51, 55, 59, 60, 63, 70
7, 8, 9, 14, 17, 19, 21, 22, 25, 28, 40, 44, 50, 51, 54, 60, 61, 64, 65, 66
10, 14, 25, 26, 30, 31, 32, 36, 37, 45, 46, 47, 48, 51, 54, 57, 58, 64, 67, 68
1, 3, 7, 8, 18, 22, 23, 24, 27, 28, 33, 36, 37, 39, 55, 56, 58, 59, 63, 67
1, 5, 8, 15, 16, 22, 25, 27, 29, 34, 36, 37, 39, 45, 46, 56, 60, 66, 67, 68
2, 3, 7, 9, 11, 17, 19, 21, 32, 33, 35, 37, 40, 41, 43, 48, 50, 52, 64, 69
2, 8, 11, 15, 19, 25, 27, 28, 30, 32, 40, 41, 42, 45, 47, 50, 53, 54, 66, 68
11, 18, 19, 22, 26, 29, 34, 35, 36, 39, 40, 42, 43, 44, 51, 59, 63, 64, 66, 68
1, 3, 6, 10, 15, 16, 17, 19, 26, 31, 33, 36, 38, 43, 45, 51, 53, 56, 57, 59
1, 3, 6, 7, 8, 10, 22, 26, 27, 28, 30, 31, 37, 42, 43, 53, 58, 59, 63, 69
5, 12, 17, 18, 19, 22, 24, 27, 30, 31, 33, 38, 40, 43, 44, 52, 54, 64, 69, 70
1, 6, 8, 10, 11, 12, 15, 16, 21, 23, 24, 25, 31, 39, 42, 51, 53, 63, 65, 67
5, 12, 14, 17, 19, 22, 25, 29, 32, 34, 36, 38, 42, 49, 51, 60, 61, 62, 69, 70
3, 5, 7, 15, 21, 24, 26, 35, 41, 47, 49, 52, 53, 56, 60, 61, 62, 63, 65, 70
8, 12, 13, 18, 23, 27, 31, 32, 33, 34, 37, 41, 42, 45, 52, 56, 61, 62, 63, 64
1, 5, 8, 9, 10, 11, 12, 16, 22, 35, 38, 41, 45, 49, 50, 53, 54, 55, 56, 67
1, 5, 9, 32, 35, 36, 37, 44, 50, 51, 52, 53, 58, 59, 61, 62, 63, 65, 68, 69
1, 5, 9, 12, 19, 23, 28, 29, 32, 34, 36, 39, 50, 55, 56, 60, 65, 66, 68, 70
2, 10, 13, 14, 16, 18, 19, 27, 28, 30, 31, 34, 37, 38, 42, 45, 51, 53, 64, 67
5, 6, 13, 14, 16, 17, 21, 22, 24, 33, 34, 38, 44, 45, 49, 55, 57, 62, 63, 68
13, 16, 18, 25, 31, 33, 34, 39, 42, 47, 49, 51, 53, 54, 55, 64, 65, 68, 69, 70
6, 12, 18, 23, 25, 26, 33, 37, 41, 42, 44, 45, 47, 49, 50, 51, 53, 58, 59, 65
11, 14, 17, 19, 26, 28, 31, 38, 41, 42, 43, 47, 49, 50, 59, 64, 66, 67, 69, 70
1, 6, 7, 8, 11, 15, 17, 18, 19, 20, 27, 30, 31, 34, 37, 40, 47, 51, 53, 67
6, 20, 22, 24, 25, 27, 33, 35, 37, 39, 43, 44, 45, 48, 49, 53, 56, 60, 65, 67
3, 9, 14, 15, 16, 19, 20, 22, 24, 25, 38, 42, 44, 48, 51, 53, 59, 63, 68, 70
12, 13, 18, 21, 23, 26, 29, 35, 39, 40, 41, 45, 47, 48, 49, 52, 62, 63, 64, 65
1, 2, 3, 5, 8, 11, 15, 23, 30, 32, 33, 38, 44, 45, 49, 54, 57, 63, 67, 70
2, 3, 17, 19, 21, 30, 31, 40, 42, 44, 45, 48, 49, 50, 51, 56, 57, 58, 61, 69
2, 5, 11, 12, 16, 17, 19, 20, 22, 28, 31, 39, 40, 43, 46, 58, 59, 60, 67, 70
1, 2, 6, 7, 10, 13, 24, 27, 31, 34, 35, 36, 43, 48, 49, 52, 60, 63, 64, 66
2, 10, 12, 13, 19, 21, 23, 24, 27, 32, 34, 35, 37, 42, 48, 49, 50, 61, 67, 68
1, 7, 13, 16, 22, 28, 29, 35, 38, 41, 46, 48, 50, 51, 53, 55, 57, 59, 61, 68
5, 8, 9, 13, 15, 21, 25, 26, 29, 34, 36, 41, 42, 46, 51, 54, 56, 58, 62, 69
5, 6, 8, 9, 18, 20, 29, 30, 31, 33, 41, 48, 53, 55, 56, 57, 61, 62, 65, 69
4, 5, 10, 14, 16, 20, 21, 26, 27, 35, 37, 40, 44, 46, 49, 53, 54, 60, 63, 67
7, 11, 12, 15, 17, 18, 25, 26, 38, 39, 44, 45, 46, 48, 54, 59, 64, 67, 68, 69
2, 10, 15, 16, 30, 31, 36, 42, 43, 47, 48, 50, 54, 55, 56, 58, 59, 64, 65, 66
4, 6, 13, 16, 19, 20, 24, 28, 30, 34, 35, 38, 39, 41, 43, 49, 56, 59, 60, 62
3, 4, 7, 13, 14, 22, 24, 25, 26, 28, 33, 35, 40, 52, 55, 60, 62, 66, 68, 69
3, 5, 17, 21, 22, 29, 30, 33, 35, 38, 43, 44, 50, 53, 54, 55, 56, 57, 61, 67
5, 6, 7, 11, 12, 22, 24, 27, 29, 33, 36, 41, 42, 46, 52, 58, 61, 64, 65, 66
2, 9, 16, 19, 20, 21, 22, 26, 28, 30, 35, 37, 41, 43, 47, 51, 53, 57, 62, 69
3, 5, 7, 15, 17, 19, 22, 26, 29, 31, 39, 48, 49, 50, 56, 60, 61, 65, 66, 67
1, 2, 12, 14, 17, 21, 23, 25, 29, 31, 32, 36, 37, 38, 46, 52, 57, 59, 61, 65
3, 7, 12, 13, 19, 20, 22, 24, 26, 28, 31, 33, 41, 43, 46, 49, 52, 62, 69, 70
3, 10, 11, 18, 19, 20, 24, 26, 38, 41, 44, 45, 49, 51, 58, 63, 64, 67, 68, 70
1, 6, 7, 17, 18, 38, 39, 40, 42, 43, 47, 50, 53, 54, 58, 60, 66, 67, 68, 70
1, 3, 11, 12, 13, 16, 17, 21, 28, 29, 33, 38, 41, 43, 45, 51, 58, 59, 63, 70
1, 8, 9, 10, 18, 19, 21, 23, 25, 33, 35, 43, 44, 45, 46, 51, 52, 56, 59, 64
6, 12, 19, 20, 21, 25, 29, 32, 33, 34, 35, 37, 41, 49, 54, 55, 56, 57, 67, 70
